Visible_+,prc_count

[MASC]	 	[FEM]	[model_name]
7.281553398058253	<	11.290322580645162	BSC-TeMU/roberta-base-bne
8.0	<	14.851485148514852	BSC-TeMU/roberta-large-bne
6.0606060606060606	<	8.24742268041237	dccuchile/bert-base-spanish-wwm-uncased
6.224066390041494	<	9.32642487046632	dccuchile/bert-base-spanish-wwm-cased
6.179775280898877	<	8.620689655172415	mrm8488/electricidad-base-generator
7.407407407407407	<	8.02919708029197	MMG/mlm-spanish-roberta-base
7.558139534883721	<	9.55056179775281	bertin-project/bertin-roberta-base-spanish
8.661417322834646	<	9.022556390977444	bert-base-multilingual-cased
9.523809523809524	<	12.337662337662337	bertin-project/bertin-base-random
9.30232558139535	<	11.377245508982035	bertin-project/bertin-base-stepwise
7.558139534883721	<	9.55056179775281	bertin-project/bertin-base-gaussian
8.092485549132949	<	9.424083769633508	bertin-project/bertin-base-random-exp-512seqlen
9.333333333333334	<	10.240963855421686	bertin-project/bertin-base-stepwise-exp-512seqlen
8.88888888888889	>	8.641975308641975	bertin-project/bertin-base-gaussian-exp-512seqlen
